etfCode,name,codeType,issuer,benchmarkName,detailScope,readinessScore,grade,assetClassEvidence,regionEvidence,sectorEvidence,strategyEvidence,dividendEvidence,holdingsCount,tagCount,hasLlmContribution,missingFields
455660,ACE 미국하이일드액티브(H),krx_numeric,한국투자신탁운용,Markit iBoxx USD Liquid High Yield Total Return Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
455850,SOL AI반도체소부장,krx_numeric,신한자산운용,FnGuide AI 반도체 소부장 지수,enriched,68,B,medium,low,medium,medium,low,21,4,true,산업·국가 비중|실제 분배금 이력
455860,SOL 2차전지소부장Fn,krx_numeric,신한자산운용,FnGuide 2차전지 소부장 지수(PR),enriched,68,B,medium,low,medium,medium,low,21,4,true,산업·국가 비중|실제 분배금 이력
455890,RISE 머니마켓액티브,krx_numeric,KB자산운용,KIS 시가평가 MMF 지수 (총수익지수),enriched,61,B,medium,low,low,medium,high,0,4,false,구성종목|산업·국가 비중
455960,RISE 미국달러SOFR금리액티브(합성),krx_numeric,KB자산운용,KAP SOFR 지수,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
456200,PLUS 미국달러SOFR금리액티브(합성),krx_numeric,한화자산운용,Solactive SOFR Daily Total Return Index,enriched,61,B,medium,low,low,medium,high,0,3,false,구성종목|산업·국가 비중
456250,KODEX 유럽명품TOP10 STOXX,krx_numeric,삼성자산운용,STOXX Europe Luxury 10 Index(Price Return),thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
456600,TIME 글로벌AI인공지능액티브,krx_numeric,타임폴리오자산운용,Solactive Global Artificial Intelligence 지수,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
456610,TIGER 미국달러SOFR금리액티브(합성),krx_numeric,미래에셋자산운용,Solactive SOFR Daily Total Return Index,enriched,68,B,medium,low,medium,medium,low,4,3,false,산업·국가 비중|실제 분배금 이력
456680,TIGER 차이나전기차레버리지(합성),krx_numeric,미래에셋자산운용,Solactive China Electric Vehicle and Battery Index(PR),enriched,68,B,medium,low,medium,medium,low,7,4,false,산업·국가 비중|실제 분배금 이력
456880,ACE 미국달러SOFR금리(합성),krx_numeric,한국투자신탁운용,Solactive SOFR Daily Total Return Index,thin,25,D,low,low,low,low,none,0,3,false,상품 설명·투자 목적|구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
457480,ACE 테슬라밸류체인액티브,krx_numeric,한국투자신탁운용,Bloomberg EV Supporters Plus Tesla Price Return Index,enriched,35,C,medium,low,low,medium,none,0,3,false,구성종목|산업·국가 비중|분배 일정|실제 분배금 이력
